48/00194,Think about what kind of president you really want to be.,,,,,,,
48/00195,What am I supposed to do with that?,,,,,,,
48/00196,Just...,,,,,,,
48/00197,Oh is that what you told the general?,,,,,,,
48/00198,Insubordination.,,,,,,,
48/00199,Clandestine coup.,,,,,,,
48/00200,Oh yes thats the stuff of real leadership.,,,,,,,
48/00201,People with money like uniforms.,Brow lower,Lip stretcher &Lips Part,daily,negative,weak,disgust,3
48/00202,Mark just tell me what they want.,Nan,Lower lip depressor &Lips Part,daily,negative,weak,angry,1
48/00203,Theyre waiting for you.,,,,,,,
48/00204,Youre up early Mr. President.,,,,,,,
48/00205,Always.,,,,,,,
48/00206,Are you hungry? I have uh eggs,,,,,,,
48/00207,and orange juice mountain oysters.,,,,,,,
48/00208,You mean bulls testicles dont you?,,,,,,,
48/00209,I prefer to call things what they are.,,,,,,,
48/00210,This is unexpected.,,,,,,,
48/00211,I thought youd stay out there campaigning,,,,,,,
48/00212,till your dying breath.,,,,,,,
48/00213,What and leave you out here all alone in the wilderness,,,,,,,
48/00214,to make all these important decisions?,,,,,,,
48/00215,Youve done well by me Raymond. Id like your support.,Brow lower,Lower lip depressor &Lips Part,daily,positive,weak,happy,1
48/00216,Ive done well by your wife.,Cheek raiser,Chin Raiser,daily,positive,weak,happy,1
48/00217,Who happens at this moment to rule the White House.,,,,,,,
48/00218,Tell me youre not peddling influence with your wife?,,,,,,,
48/00219,Who you mean the current acting President of the United States?,,,,,,,
48/00220,For the next two weeks.,,,,,,,
48/00221,A little restraint? Now that... that would be unexpected.,,,,,,,
48/00222,How do you like your eggs?,,,,,,,
48/00223,In the afternoon.,,,,,,,
48/00224,Good morning Mr. President.,,,,,,,
48/00225,Oh no presidents here at Elysian Fields isnt that right?,,,,,,,
48/00226,Only former ones... or future.,,,,,,,
48/00227,Well I wont call this politics then. Just current affairs.,,,,,,,
48/00228,We had a real chance to get Ahmadi.,,,,,,,
48/00229,Our campaign was briefed.,,,,,,,
48/00230,I think a little more than just briefed.,,,,,,,
48/00231,Do you have an extra pair of socks Raymond?,,,,,,,
48/00232,After  years of military service,,,,,,,
48/00233,youd think Id arrive prepared.,,,,,,,
48/00234,Oh Im sure someone around here could find you a pair.,,,,,,,
48/00235,Under my bunk.  Thank you.,,,,,,,
48/00236,Hes a good man.,,,,,,,
48/00237,Hard to find anybody who distrusts or dislikes him.,,,,,,,
48/00238,So do you want eggs or not?,,,,,,,
48/00239,With this rate of tariff,,,,,,,
48/00240,Im confident itll have a mitigating effect,,,,,,,
48/00241,on the antidumping cases.,,,,,,,
48/00242,I think this is going to work.,,,,,,,
48/00243,Ill need to run this by my State Councilor for Foreign Affairs.,,,,,,,
48/00244,I think this is a very good day for both of our countries.,,,,,,,
48/00245,Yes it is.,,,,,,,
48/00246,Theres an American on the boat.,,,,,,,
48/00247,The Russian research vessel.,,,,,,,
48/00248,And how do you know that?  Mr. Xu told me before you came in.,,,,,,,
48/00249,I will need proof of that fact.,,,,,,,
48/00250,Of course but we are only telling you,,,,,,,
48/00251,because we know youll want to rescue him.,,,,,,,
48/00252,And China is willing to help in any way we can.,,,,,,,
48/00253,Im just curious Mr. Xu,,,,,,,
48/00254,why are you so focused on this situation?,,,,,,,
48/00255,For humanitarian reasons.,,,,,,,
48/00256,Thank you for your time and cooperation Madam Acting President.,,,,,,,
48/00257,Its contingent.,,,,,,,
48/00258,The minister wont proceed with our tariff deal,,,,,,,
48/00259,if we dont give him assurances that the rescue is underway.,Outer brow raiser,Lower lip depressor &Lips Part,work,positive,weak,neutral,1
48/00260,Why do the Chinese care so much,Brow lower,Lower lip depressor &Lips Part,work,positive,weak,surprise,1
48/00261,about whats on this Russian boat?,,,,,,,
48/00262,I dont know. I was just informed myself.,,,,,,,
48/00263,Are they working together?,Brow lower,Lower lip depressor &Lips Part,work,positive,weak,surprise,1
48/00264,Again I dont know.,Outer brow raiser,Lip stretcher &Lips Part,work,positive,weak,surprise,2
48/00265,Are you working with them?,Outer brow raiser,Lip stretcher &Lips Part,work,positive,weak,happy,1
48/00266,I work with everybody.,Outer brow raiser,Lip stretcher &Lips Part,work,positive,weak,happy,1
48/00267,But thats beside the point. There is an American on board.,Outer brow raiser,Upper lip raiser &Lips Part,work,positive,weak,happy,2
48/00268,And you believe that?,Nan,Lower lip depressor &Lips Part,work,positive,weak,happy,3
48/00269,Well you wouldnt want to make the wrong call.,,,,,,,
48/00270,Bulls balls.,,,,,,,
48/00271,A giant crow.,,,,,,,
48/00272,And billionaires chanting Set me free.,,,,,,,
48/00273,Well this place says everything I feel but cant express.,,,,,,,
48/00274,He cant be your friend.,,,,,,,
48/00275,Tusk doesnt have any friends.,,,,,,,
48/00276,Hes uh an associate.,Brow lower,Chin Raiser,daily,positive,weak,sad,3
48/00277,Really?,Brow lower,Nan,daily,positive,weak,happy,1
48/00278,And how does he associate with you?,,,,,,,
48/00279,Oh to hell with the buzzing bees. No one else is heeding it.,,,,,,,
48/00280,A network president a telecom CEO,,,,,,,
48/00281,the vice presidential candidate.,,,,,,,
48/00282,What do you think theyre all talking about,,,,,,,
48/00283,the last book they read?  What are you reading?,,,,,,,
48/00284,Your face...,,,,,,,
48/00285,which tells me how much you dont want to be here.,Brow lower,Lower lip depressor &Lips Part,daily,positive,weak,angry,3
48/00286,Mr. Tusk was a major donor on Wills campaign.,Outer brow raiser,Chin Raiser,daily,positive,weak,happy,1
48/00287,Yes so its interesting that he wasnt invited.,Brow lower,Lip stretcher &Lips Part,daily,positive,weak,surprise,1
48/00288,Were partnering on a project.,Brow lower,Upper lip raiser &Lips Part,daily,positive,weak,happy,1
48/00289,Largescale data storage centers in the desert.,,,,,,,
48/00290,Solarpowered.,,,,,,,
48/00291,I need to get ready for my talk.,,,,,,,
48/00292,The Life After What We Leave Behind.,,,,,,,
48/00293,Hope youll be there.,,,,,,,
48/00294,Smell that.,,,,,,,
48/00295,Cohiba.,,,,,,,
48/00296,I know youre a fan.,,,,,,,
48/00297,Even though I dont smoke anymore doesnt mean I cant,,,,,,,
48/00298,Who called this weekends gathering? You?,,,,,,,
48/00299,o. Tusk did.,,,,,,,
48/00300,Why?,,,,,,,
48/00301,We think the Chinese are right. There is an American on board.,,,,,,,
48/00302,,,,,,,,
48/00303,This is Thad Peterson. Retired two years ago.,,,,,,,
48/00304,Director of geophysics research,,,,,,,
48/00305,for some of the countrys top oil companies.,,,,,,,
48/00306,We strongly suspect hes on board the boat.,,,,,,,
48/00307,Working with the Russians.,,,,,,,
48/00308,Wheres the proof?,,,,,,,
48/00309,This was sent from a Russian sailors cell phone,,,,,,,
48/00310,before communications were cut off.,,,,,,,
48/00311,Get on the radio and call for help!,,,,,,,
48/00312,His wife confirmed that,,,,,,,
48/00313,this is Thad Petersons voice on the recording.,,,,,,,
48/00314,In   hours tops that boats gone.,,,,,,,
48/00315,Yes but that doesnt prove that Thad Peterson was on the ship.,,,,,,,
48/00316,But maam... he is an American,,,,,,,
48/00317,o we cant be sure until we have a passenger manifest.,,,,,,,
48/00318,Lets reconvene when you know more.,Brow lower,Upper lip raiser &Lips Part,work,negative,weak,angry,1
48/00319,What is it Cathy?  Your decision not to intervene.,Outer brow raiser,Lip stretcher &Lips Part,work,positive,weak,surprise,1
48/00320,If an American is working illegally,,,,,,,
48/00321,he will not be on the manifest,,,,,,,
48/00322,I havent made a decision. Im waiting for more information.,,,,,,,
48/00323,This is about Aidan Macallan.,Brow lower,Lip stretcher &Lips Part,work,negative,weak,angry,2
48/00324,I am very confident,Inner brow raiser,Upper lip raiser &Lips Part,work,positive,weak,happy,1
48/00325,China is lying about an American being on board.,,,,,,,
48/00326,There is something on that boat they want,,,,,,,
48/00327,and I cant proceed until I know what it is.,,,,,,,
48/00328,They say theyre motivated by saving human lives.,,,,,,,
48/00329,But thats not whats driving them.,,,,,,,
48/00330,And I just find it so frustrating,,,,,,,
48/00331,when human life is treated with such disregard.,,,,,,,
48/00332,Were sorry. But...,,,,,,,
48/00333,The proverbial walk in the woods is not for me.,,,,,,,
48/00334,avelgazing on some forest path.,,,,,,,
48/00335,Contemplating mortality. Immortality.,,,,,,,
48/00336,o. History is earned.,,,,,,,
48/00337,You win the day and then you win the day after,,,,,,,
48/00338,and you do the same thing every day until youre dead.,,,,,,,
48/00339,And youre remembered not for the winning,,,,,,,
48/00340,but because you never lost.,,,,,,,
48/00341,ow...,,,,,,,
48/00342,Doug?,,,,,,,
48/00343,Doug can you hear me?,,,,,,,
48/00344,I need some leverage out here right now.,,,,,,,
48/00345,Whats going on?  Conway is finished.,,,,,,,
48/00346,If they win,,,,,,,
48/00347,Brockhart will do all the heavy lifting.,,,,,,,
48/00348,Hell essentially be the president.,,,,,,,
48/00349,We should have used the oppo.,,,,,,,
48/00350,Listen Brockhart is Tusks pick.,,,,,,,
48/00351,I need to find a way to force that old man to support me.,,,,,,,
48/00352,Sir? Mr. President?  Do you hear me?,,,,,,,
48/00353,Im here.,,,,,,,
48/00354,Tusk has some deal with Pollyhop.,,,,,,,
48/00355,I need to find a way to stop that.,,,,,,,
48/00356,An executive order...,,,,,,,
48/00357,Sir?,,,,,,,
48/00358,A little restraint...,,,,,,,
48/00359,would be unexpected.,,,,,,,
48/00360,Mr. President?,,,,,,,
48/00361,Doug.  Sir?,,,,,,,
48/00362,Dont do anything.,,,,,,,
48/00363,I dont understand.,,,,,,,
48/00364,Dont do anything until you hear from me.,,,,,,,
48/00365,Sir what about the Pollyhop deal?  Do you hear me?,,,,,,,
48/00366,Dont do anything...  Mr. President I...,,,,,,,
48/00367,Have you tried calling him back?,,,,,,,
48/00368,Theres no answer. What should we do?,,,,,,,
48/00369,othing. Thats what the president said so thats what well do.,,,,,,,
48/00370,Should we have his team pull him out?  No. We wait.,,,,,,,
48/00371,Maam...,,,,,,,
48/00372,if we dont handle this rescue correctly...  Doug.,,,,,,,
48/00373,Let me find a way to get the president on the phone with Petrov.,,,,,,,
48/00374,o. Francis doesnt need this distraction.,Brow lower,Lower lip depressor &Lips Part,work,negative,weak,angry,3
48/00375,I disagree.,Brow lower,Lip stretcher &Lips Part,work,negative,weak,angry,1
48/00376,I know you do.,Nan,Nan,work,positive,weak,happy,1
48/00377,They say were only remembered for three generations.,,,,,,,
48/00378,What would one have to do not to be forgotten?,,,,,,,
48/00379,Young Benjamin here knows whats coming.,,,,,,,
48/00380,Who cares if hes never heard of Johnny Carson?,,,,,,,
48/00381,Poor old Tusk.,,,,,,,
48/00382,He wears that game face but he doesnt fool me.,,,,,,,
48/00383,The future terrifies him because he knows its short.,,,,,,,
48/00384,For the record I have heard of Johnny Carson.,,,,,,,
48/00385,He tucked my parents into bed every night.,,,,,,,
48/00386,Ive been given special permission,,,,,,,
48/00387,to show you what weve been working on.,,,,,,,
48/00388,Imagine the possibility of your brain your consciousness,,,,,,,
48/00389,stored digitally in real time.,,,,,,,
48/00390,I mean what is immortality?,,,,,,,
48/00391,In time even Grants vision will get old.,,,,,,,
48/00392,It will happen as it does for all of us.,,,,,,,
48/00393,ow this is still in the early stages,,,,,,,
48/00394,but weve been collecting and storing,,,,,,,
48/00395,Raymonds memories thoughts quirks and tics.,,,,,,,
48/00396,This is a mockup. But eventually...,,,,,,,
48/00397,this Raymond...,,,,,,,
48/00398,will feel as real as the one standing before you.,,,,,,,
48/00399,I like dirt and rocks...,,,,,,,
48/00400,and facts.,,,,,,,
48/00401,o argument here.,,,,,,,
48/00402,I trust only what I can hold in my hand or see on my horizon.,,,,,,,
48/00403,Well but you cant just sit back and admire the view.,,,,,,,
48/00404,Ive learned youve got to grab the present by the balls.,,,,,,,
48/00405,Thats where the American people live.,,,,,,,
48/00406,You sound more like a salesman than a president Mr. President.,,,,,,,
48/00407,Well if were Americans then we are salesmen right?,,,,,,,
48/00408,Thats our birthright.,,,,,,,
48/00409,Cars and phones and a gallon of gas.,,,,,,,
48/00410,Thats not how I see America.,,,,,,,
48/00411,Im a patriot. I serve.,,,,,,,
48/00412,Well then we salute you General.,,,,,,,
48/00413,But you serve to what purpose?,,,,,,,
48/00414,So the rest of America can sell.,,,,,,,
48/00415,I mean you and I right now this weekend,,,,,,,
48/00416,were here at this camp selling ourselves.,,,,,,,
48/00417,Character speaks for itself.,,,,,,,
48/00418,People want a president they can trust.,,,,,,,
48/00419,o they dont. They want a president they know.,,,,,,,
48/00420,And I know them.,,,,,,,
48/00421,The only future Im interested in is the next four years.,,,,,,,
48/00422,So yes Im selling tomorrow and the day after that,,,,,,,
48/00423,and the day after that.,,,,,,,
48/00424,Im selling a boy who used to live on a peach farm,,,,,,,
48/00425,who now lives in the White House.,,,,,,,
48/00426,Im selling a tomorrow,,,,,,,
48/00427,that you can see and touch and feel.,,,,,,,
48/00428,ow you take that away,,,,,,,
48/00429,and I dont know what this country has left.,,,,,,,
48/00430,Except a group of grown men,,,,,,,
48/00431,standing around in a circle all staring at a small screen.,,,,,,,
48/00432,Looking in instead of looking out.,,,,,,,
48/00433,Heck give me a peck of dirt any day of the week.,,,,,,,
48/00434,Hear hear. To a peck of dirt.,,,,,,,
48/00435,Hear hear.  I will drink to that,,,,,,,
48/00436,but I will also drink to the general a good servant.,,,,,,,
48/00437,To the general.,,,,,,,
48/00438,I promise you this deal is on the verge of falling apart.,,,,,,,
48/00439,Right before your revote.,,,,,,,
48/00440,I... Im only the messenger by the way.,,,,,,,
48/00441,We cant let this deal fall apart.,,,,,,,
48/00442,Agreed. But the rescue has to happen immediately.,,,,,,,
48/00443,You seem personally invested in this.,,,,,,,
48/00444,Oh no no. Im just looking for a solution.,,,,,,,
48/00445,I had a thought.,,,,,,,
48/00446,I would be willing to allow the Chinese sailors,,,,,,,
48/00447,that are stationed on King George Island to board our icebreaker.,,,,,,,
48/00448,Then purely for the inhouse cameras,,,,,,,
48/00449,we let it appear as though the Chinese led the rescue.,,,,,,,
48/00450,ow of course the whole time,,,,,,,
48/00451,the Americans would remain in charge of the boat,,,,,,,
48/00452,but the Russians dont need to know our involvement.,,,,,,,
48/00453,I imagine that would be acceptable.,,,,,,,
48/00454,Ill relay this scenario to Mr. Xu immediately.,,,,,,,
48/00455,But Id also like to round up the tariff to .,,,,,,,
48/00456,We have a firm deal at .,Outer brow raiser,Lower lip depressor &Lips Part,work,negative,weak,neutral,1
48/00457,I know. But suddenly it just doesnt seem high enough.,Nan,Lower lip depressor &Lips Part,work,negative,weak,angry,3
48/00458,I think theyll be okay with it.,,,,,,,
48/00459,Fingers crossed. Ill do my best.,,,,,,,
48/00460,That went rather well I think.  It did. It went very well.,,,,,,,
48/00461,Youve exceeded everyones expectations,,,,,,,
48/00462,the way you handled yourself all weekend but...,,,,,,,
48/00463,Brockharts someone they can predict.,,,,,,,
48/00464,Dont get ahead of yourself. This is not over.,,,,,,,
48/00465,What are you gonna do Francis? Are you gonna use the oppo?,,,,,,,
48/00466,Well it seems to have worried you enough.,,,,,,,
48/00467,Hes still only the vice presidential candidate.,,,,,,,
48/00468,Im leaving.,,,,,,,
48/00469,You dont have to go.  No I know. I dont have to do anything.,,,,,,,
48/00470,Do you remember when we first met?,,,,,,,
48/00471,You almost joined my second campaign.,,,,,,,
48/00472,We sat down at that little greasy spoon in Gaffney.,,,,,,,
48/00473,Yeah if youd signed me on you would have won by a landslide.,,,,,,,
48/00474,I won anyway because I never lose.,,,,,,,
48/00475,You know why I didnt hire you back then?,,,,,,,
48/00476,Because when you went to pick up the check .,,,,,,,
48/00477,you told me I didnt have to pay you.,,,,,,,
48/00478,That you would work for free. I dont trust that.,,,,,,,
48/00479,Because no one works for free.,,,,,,,
48/00480,Madam President Im afraid I cant agree to .,,,,,,,
48/00481,The economic implications  Were at an impasse.,,,,,,,
48/00482,Im willing to keep the conversation going but in the meantime,,,,,,,
48/00483,Well do nothing until you agree.,,,,,,,
48/00484,Madam President people will die.,,,,,,,
48/00485,Which is why Im surprised you wont agree to my terms.,,,,,,,
48/00486,I cant agree to the terms without the approval,,,,,,,
48/00487,of my State Councillor for Foreign Affairs.,,,,,,,
48/00488,There are  people aboard the vessel.,,,,,,,
48/00489,if you count Mr. Peterson.,,,,,,,
48/00490,ow it will go under in  to  hours.,,,,,,,
48/00491,The temperature of the Southern Ocean right now,,,,,,,
48/00492,is  degrees Fahrenheit.,,,,,,,
48/00493,A body will freeze to death within  minutes,,,,,,,
48/00494,in water that cold.,,,,,,,
48/00495,And of course one loses the ability to swim long before that.,,,,,,,
48/00496,Minister Xu are you still there?,,,,,,,
48/00497,Collaborating with President Petrov is always a mistake.,,,,,,,
48/00498,The  tariff will help you keep that in mind.,,,,,,,
48/00499,Im waiting.,,,,,,,
48/00500,Its up to you if they live or die.,,,,,,,
48/00501,The crew?  All rescued.,,,,,,,
48/00502,And Thad Peterson?,,,,,,,
48/00503,You were right. The Chinese were lying.,,,,,,,
48/00504,Hes the only one still unaccounted for.,,,,,,,
48/00505,The admiral says theres still a chance to save the boat.,,,,,,,
48/00506,Let it go down.,Nan,Lip stretcher &Lips Part,work,positive,weak,happy,1
48/00507,And whatever Petrov has on it?,Outer brow raiser,Lip stretcher &Lips Part,work,neutral,weak,surprise,1
48/00508,Were doing the right thing Cathy.,Nan,Lip stretcher &Lips Part,work,positive,weak,happy,1
48/00509,You got what you wanted Viktor.,,,,,,,
48/00510,The boat is gone. Now lets get back to where we left off.,,,,,,,
48/00511,What will it take to get Aidan Macallan back on American soil?,,,,,,,
48/00512,He likes it here.,,,,,,,
48/00513,Leaving Mr. President?,,,,,,,
48/00514,You can put that in the car thank you.,,,,,,,
48/00515,Are you all right?  Better now.,,,,,,,
48/00516,Are you drunk?,Nan,Lip stretcher &Lips Part,daily,positive,weak,happy,1
48/00517,You want a pull?  No.,Inner brow raiser,Lip stretcher &Lips Part,daily,positive,weak,happy,1
48/00518,I hate this place.,,,,,,,
48/00519,These men.,,,,,,,
48/00520,Their privilege their presumption.,,,,,,,
48/00521,The deal with Tusk was a mistake.,,,,,,,
48/00522,Do you know...,,,,,,,
48/00523,Raymond wants to be frozen?,,,,,,,
48/00524,Put on ice until a later date.,,,,,,,
48/00525,I have to get going.  Will Conways my friend. But...,,,,,,,
48/00526,this wont end well for him if he wins.,,,,,,,
48/00527,You take care of yourself Ben.,,,,,,,
48/00528,They have a recording of him.,,,,,,,
48/00529,Ill be right there in a minute.,,,,,,,
48/00530,You have to promise me,,,,,,,
48/00531,Will Conway never finds out this came from me.,,,,,,,
48/00532,You know Im gonna be the president right?,,,,,,,
48/00533,I hope so sir.  You hope so?,,,,,,,
48/00534,I just mean Im pulling for you sir.,,,,,,,
48/00535,Im gonna be the president,,,,,,,
48/00536,and youre going to flip me those motherfucking controls.,,,,,,,
48/00537,Sir!,,,,,,,
48/00538,I think this must have been recorded by the pilot.,,,,,,,
48/00539,We should go to MSNBC and CNN first.,,,,,,,
48/00540,We can go wide.  No lets wait.,,,,,,,
48/00541,Francis you heard what I heard.,,,,,,,
48/00542,And itll be just as good tomorrow.,,,,,,,
48/00543,Have Doyle confirm it. Ill see you in the morning.,,,,,,,
48/00544,Why not do it now?,Outer brow raiser,Lip stretcher &Lips Part,work,negative,weak,angry,2
48/00545,We need to wait for the president.,Upper lid raiser,Lip stretcher &Lips Part,work,negative,weak,angry,1
48/00546,Stories are still swirling,,,,,,,
48/00547,around the events leading up to a daring Chineseled rescue,,,,,,,
48/00548,of the crew of a Russian research ship,,,,,,,
48/00549,,,,,,,,
48/00550,stuck in ice for almost four days,,,,,,,
48/00551,off the coast of the Antarctic Peninsula.,,,,,,,
48/00552,Although the ship was lost every crew member was saved.,,,,,,,
48/00553,Russian President Viktor Petrov,,,,,,,
48/00554,expressed his gratitude to the Chinese government this morning.,,,,,,,
48/00555,Exhaustion must be catching up with the candidates,,,,,,,
48/00556,as President Underwood and his running mate took the weekend off.,,,,,,,
48/00557,General Brockhart was nowhere to be seen,,,,,,,
48/00558,while only Governor Conway,,,,,,,
48/00559,made a pair of quick appearances in the Cleveland area.,,,,,,,
48/00560,That tap water is gonna kill you.,,,,,,,
48/00561,There are worse ways to go.,,,,,,,
48/00562,I have a confession.,,,,,,,
48/00563,Whatd you do?,Inner brow raiser,Lip stretcher &Lips Part,daily,positive,weak,surprise,3
48/00564,Ive had somebody watch you sometimes when you go to New York.,Lid tightener,Lip stretcher &Lips Part,daily,positive,weak,happy,2
48/00565,Her names Karen.,Nan,Lower lip depressor &Lips Part,daily,neutral,weak,neutral,1
48/00566,Who is she?,,,,,,,
48/00567,I dont know you get to ask that.,,,,,,,
48/00568,She was my teacher.,,,,,,,
48/00569,Theology among other things.,Outer brow raiser,Nan,daily,positive,weak,sad,3
48/00570,I dont know why I did that.,Lid tightener,Lip stretcher &Lips Part,daily,positive,weak,happy,1
48/00571,Its not... about jealousy.,,,,,,,
48/00572,She saved my life actually.,Upper lid raiser,Lip stretcher &Lips Part,daily,negative,weak,sad,3
48/00573,Im glad.,Nan,Lip stretcher &Lips Part,daily,positive,weak,happy,1
48/00574,Well we wont be seeing Karen for a while.,,,,,,,
48/00575,She knows me. She could see how I feel about you.,,,,,,,
48/00576,Maam an initialed agreement.,,,,,,,
48/00577,What exactly was on that boat Jane?,,,,,,,
48/00578,Uh the Chinese and the Russians,,,,,,,
48/00579,had access to technology they shouldnt have,,,,,,,
48/00580,and didnt want to lose.,,,,,,,
48/00581,And now theyve lost it.,,,,,,,
48/00582,What arent you telling me?,,,,,,,
48/00583,What did you want out of all of this?,,,,,,,
48/00584,I told you what I wanted.,,,,,,,
48/00585,I wanted that American off the boat.,,,,,,,
48/00586,He was the technology.,,,,,,,
48/00587,Here give me that.,,,,,,,
48/00588,Go.,,,,,,,
48/00589,Tom Hammerschmidt.,,,,,,,
48/00590,,,,,,,,
48/00591,Detective I got the drive.,,,,,,,
48/00592,Uh no I just put it in.,,,,,,,
48/00593,And... the time stamp says November rd   p.m.,,,,,,,
48/00594,Hold on a second.,,,,,,,
48/00595,You all right?,Outer brow raiser,Lower lip depressor &Lips Part,work,neutral,powerful,surprise,1
48/00596,Yeah. I just need to get out for a minute.,Upper lid raiser,Lip stretcher &Lips Part,work,positive,weak,happy,3
48/00597,Im here.,,,,,,,
48/00598,I know. I know youre busy.,,,,,,,
48/00599,And I cant thank you enough I...,,,,,,,
48/00600,Let me back you up a bit.,,,,,,,
48/00601,Okay so this is two days before she died.,,,,,,,
48/00602,The governor sounds unhinged.,,,,,,,
48/00603,It bothers me though.,,,,,,,
48/00604,It came too easy dont you think?,,,,,,,
48/00605,Yes but if we use it well win.,,,,,,,
48/00606,I dont know Claire. You know these types of people.,,,,,,,
48/00607,You should have been there.,,,,,,,
48/00608,Why would they hand me...,,,,,,,
48/00609,He just handed me this. Why?,,,,,,,
48/00610,When theyve never wanted me not from the beginning,,,,,,,
48/00611,o matter what I do!,,,,,,,
48/00612,Fuck em.  I intend to.,,,,,,,
48/00613,And how do you intend to do that?,,,,,,,
48/00614,Im going back to work.,,,,,,,
48/00615,Im going back to work.,,,,,,,
48/00616,Were glad you came.,,,,,,,
48/00617,I hear those weekends can uh take some recovery time.,,,,,,,
48/00618,I must say I didnt expect to be back here so soon.,,,,,,,
48/00619,Well Mark we asked you back here because...,,,,,,,
48/00620,weve come into possession of a second audio recording,,,,,,,
48/00621,of your candidate on an airplane.,,,,,,,
48/00622,Hes been recorded saying...  I know what he said.,,,,,,,
48/00623,I was there.,Brow lower,Lip puckerer,daily,negative,weak,sad,1
48/00624,So we were wondering if we can discuss how...,Brow lower,Lip stretcher &Lips Part,daily,positive,weak,happy,3
48/00625,we might be able to work together.,,,,,,,
48/00626,We can accomplish a great deal. The three of us.,,,,,,,
48/00627,ow before you say anything,,,,,,,
48/00628,let me tell you how this conversations going to go.,,,,,,,
48/00629,Youre going to talk about party loyalty,,,,,,,
48/00630,and Im going to talk about how weak your candidates are,,,,,,,
48/00631,and that you really have no choice.,,,,,,,
48/00632,And then youre going to say that your ticket can still win Ohio.,,,,,,,
48/00633,And Im going to say No they cant.,,,,,,,
48/00634,But whats going to go unsaid in this conversation,,,,,,,
48/00635,is that Claire and I...,,,,,,,
48/00636,are willing... to do anything.,,,,,,,
48/00637,And we know... that you are no different.,,,,,,,
48/00638,Okay I can start by setting up some meetings for both of you.,,,,,,,
48/00639,I cant do that publicly of course.,,,,,,,
48/00640,I suggest you release whatever you have slowly. One at a time.,,,,,,,
48/00641,Lets make this build.,,,,,,,
48/00642,Once it gets out,,,,,,,
48/00643,Ill make sure the Republicans,,,,,,,
48/00644,dont come to my candidates defense.,,,,,,,
48/00645,I was in a really bad place.,,,,,,,
48/00646,I couldnt do anything.,,,,,,,
48/00647,I couldnt leave my apartment.,,,,,,,
48/00648,Why?,,,,,,,
48/00649,Its mysterious isnt it when these things happen?,,,,,,,
48/00650,Or maybe it never happened to you.,,,,,,,
48/00651,But I woke up one day and it felt like...,,,,,,,
48/00652,everything I contemplated doing everything,,,,,,,
48/00653,from going to the coffee shop...,,,,,,,
48/00654,to... reading a book writing a chapter it was just...,,,,,,,
48/00655,laughable.,,,,,,,
48/00656,As in?,,,,,,,
48/00657,As in... pointless.,,,,,,,
48/00658,And Karen bless her...,,,,,,,
48/00659,she helped me find a point. Or not find one.,,,,,,,
48/00660,Realize the possibility of one.,,,,,,,
48/00661,Were you together?,,,,,,,
48/00662,Yeah. We were married.,,,,,,,
48/00663,For about three years. A million years ago.,,,,,,,
48/00664,Shes a good person.,,,,,,,
48/00665,Shes just... having a hard time. So Im trying to help her.,,,,,,,
48/00666,Find a point?,,,,,,,
48/00667,You ever been that dark?,,,,,,,
48/00668,I wanna be with you.,,,,,,,
48/00669,I love you.,,,,,,,
48/00670,I think I might love you too.,,,,,,,
48/00671,Thats the script for the second spot.,,,,,,,
48/00672,We dont wanna hit him too hard.,,,,,,,
48/00673,Theres a risk of kicking him while hes down.,,,,,,,
48/00674,Whos doing the morning shows?,,,,,,,
48/00675,Friends. Theyll respectfully question Conways ability to serve.,,,,,,,
48/00676,And then in the nightly news,,,,,,,
48/00677,well have veteran rights activists arguing for better care.,,,,,,,
48/00678,Good.,,,,,,,
48/00679,Sir the plan is to go after the governor first,,,,,,,
48/00680,and when the general comes to his defense,,,,,,,
48/00681,we use his hot mic comments to take him down too.,,,,,,,
48/00682,Congratulations sir.,,,,,,,
48/00683,I wanted to be the first to say it.,Outer brow raiser,Lip stretcher &Lips Part,work,positive,weak,happy,1
48/00684,We still have to campaign.,Upper lid raiser,Lower lip depressor &Lips Part,work,negative,weak,disgust,1
48/00685,Yeah but youre going to win.,,,,,,,
48/00686,We are Doug.,,,,,,,
48/00687,We are.,,,,,,,
48/00688,Common woe be done.,,,,,,,
49/00001,,,,,,,,
49/00002,,,,,,,,
49/00003,X,,,,,,,
49/00004,,,,,,,,
49/00005,,,,,,,,
49/00006,,,,,,,,
49/00007,Lynn,,,,,,,
49/00008,,,,,,,,
49/00009,P,,,,,,,
49/00010,,,,,,,,
49/00011,,,,,,,,
49/00012,,,,,,,,
49/00013,,,,,,,,
49/00014,,,,,,,,
49/00015,,,,,,,,
49/00016,The general talked about killing the president.,,,,,,,
49/00017,That along with Conways outburst on the plane,,,,,,,
49/00018,That sounds worse than it was.,,,,,,,
49/00019,o that sounds exactly as bad as it was.,,,,,,,
49/00020,Whats surprising to me is...,,,,,,,
49/00021,the campaign couldnt get their hands around this.,,,,,,,
49/00022,I mean Harry Marshall is as good as they come but,,,,,,,
49/00023,First they denied and then they equivocated,,,,,,,
49/00024,I mean thats just like ridiculous.,,,,,,,
49/00025,You just come out,,,,,,,
49/00026,I apologize. We misspoke.,,,,,,,
49/00027,Everybody knows the drill here.,,,,,,,
49/00028,And its not like the Republicans rushed in,,,,,,,
49/00029,to save the day either.,,,,,,,
49/00030,Off message throughout.  They got quiet.,,,,,,,
49/00031,Which I will never understand.,,,,,,,
